Record Length,20480,,Source,CH1,CH2
Sample Interval,CH1:0.0000020000000 CH2:0.0000020000000,,Second,Volt,Volt
,,, 0.00031400000,2.02000,0.04000
,,, 0.00031599999,2.06000,0.06000
,,, 0.00031800001,2.10000,0.06000
,,, 0.00031999999,2.12000,0.04000
,,, 0.00032200001,2.18000,0.06000
,,, 0.00032399999,2.20000,0.04000
,,, 0.00032600001,2.16000,0.04000
,,, 0.00032799999,2.30000,0.06000
,,, 0.00033000001,2.26000,0.04000
,,, 0.00033200000,2.32000,0.04000
,,, 0.00033400001,2.36000,0.04000
,,, 0.00033600000,2.38000,0.04000
,,, 0.00033800001,2.42000,0.04000
,,, 0.00034000000,2.42000,0.06000
,,, 0.00034199998,2.44000,0.02000
,,, 0.00034400000,2.48000,0.04000
,,, 0.00034599999,2.50000,0.04000
,,, 0.00034800000,2.52000,0.04000
,,, 0.00034999999,2.52000,0.02000
,,, 0.00035200000,2.52000,0.04000
,,, 0.00035399999,2.54000,0.04000
,,, 0.00035600000,2.52000,0.00
,,, 0.00035799999,2.56000,0.02000
,,, 0.00036000001,2.56000,0.00
,,, 0.00036199999,2.54000,-0.02000
,,, 0.00036400001,2.56000,-0.02000
,,, 0.00036599999,2.56000,-0.04000
,,, 0.00036800001,2.58000,-0.06000
,,, 0.00036999999,2.58000,-0.06000
,,, 0.00037200001,2.60000,-0.06000
,,, 0.00037400000,2.60000,-0.06000
,,, 0.00037600001,2.58000,-0.08000
,,, 0.00037800000,2.58000,-0.10000
,,, 0.00038000001,2.60000,-0.10000
,,, 0.00038200000,2.62000,-0.10000
,,, 0.00038400001,2.58000,-0.14000
,,, 0.00038600000,2.62000,-0.14000
,,, 0.00038799999,2.62000,-0.14000
,,, 0.00039000000,2.60000,-0.16000
,,, 0.00039199999,2.58000,-0.16000
,,, 0.00039400000,2.62000,-0.18000
,,, 0.00039599999,2.62000,-0.18000
,,, 0.00039800000,2.62000,-0.20000
,,, 0.00039999999,2.64000,-0.20000
,,, 0.00040200001,2.62000,-0.24000
,,, 0.00040399999,2.62000,-0.24000
,,, 0.00040600001,2.64000,-0.24000
,,, 0.00040799999,2.64000,-0.24000
,,, 0.00041000001,2.62000,-0.30000
,,, 0.00041199999,2.64000,-0.28000
,,, 0.00041400001,2.62000,-0.30000
,,, 0.00041600000,2.64000,-0.30000
,,, 0.00041800001,2.64000,-0.30000
,,, 0.00042000000,2.66000,-0.30000
,,, 0.00042200001,2.64000,-0.32000
,,, 0.00042400000,2.64000,-0.34000
,,, 0.00042600001,2.64000,-0.36000
,,, 0.00042800000,2.64000,-0.38000
,,, 0.00042999999,2.64000,-0.38000
,,, 0.00043200000,2.64000,-0.38000
,,, 0.00043399999,2.64000,-0.40000
,,, 0.00043600000,2.66000,-0.42000
,,, 0.00043799999,2.66000,-0.42000
,,, 0.00044000000,2.66000,-0.42000
,,, 0.00044199999,2.64000,-0.46000
,,, 0.00044400000,2.66000,-0.46000
,,, 0.00044599999,2.66000,-0.46000
,,, 0.00044800001,2.66000,-0.46000
,,, 0.00044999999,2.66000,-0.46000
,,, 0.00045200001,2.66000,-0.48000
,,, 0.00045399999,2.66000,-0.50000
,,, 0.00045600001,2.66000,-0.52000
,,, 0.00045799999,2.68000,-0.54000
,,, 0.00046000001,2.66000,-0.54000
,,, 0.00046200000,2.66000,-0.56000
,,, 0.00046400001,2.66000,-0.54000
,,, 0.00046600000,2.68000,-0.58000
,,, 0.00046800001,2.68000,-0.58000
,,, 0.00047000000,2.66000,-0.60000
,,, 0.00047199999,2.68000,-0.60000
,,, 0.00047400000,2.68000,-0.62000
,,, 0.00047599999,2.68000,-0.62000
,,, 0.00047800000,2.68000,-0.64000
,,, 0.00047999999,2.70000,-0.64000
,,, 0.00048200000,2.70000,-0.66000
,,, 0.00048399999,2.68000,-0.68000
,,, 0.00048600000,2.68000,-0.68000
,,, 0.00048799999,2.68000,-0.68000
,,, 0.00049000001,2.68000,-0.70000
,,, 0.00049200002,2.68000,-0.72000
,,, 0.00049399998,2.68000,-0.72000
,,, 0.00049599999,2.68000,-0.72000
,,, 0.00049800001,2.66000,-0.74000
,,, 0.00050000002,2.70000,-0.74000
,,, 0.00050199998,2.70000,-0.76000
,,, 0.00050400000,2.72000,-0.76000
,,, 0.00050600001,2.70000,-0.78000
,,, 0.00050800003,2.70000,-0.80000
,,, 0.00050999998,2.70000,-0.80000
,,, 0.00051200000,2.70000,-0.82000
,,, 0.00051400001,2.70000,-0.84000
,,, 0.00051599997,2.72000,-0.82000
,,, 0.00051799999,2.72000,-0.86000
,,, 0.00052000000,2.70000,-0.86000
,,, 0.00052200002,2.70000,-0.88000
,,, 0.00052399997,2.70000,-0.88000
,,, 0.00052599999,2.70000,-0.90000
,,, 0.00052800000,2.72000,-0.90000
,,, 0.00053000002,2.72000,-0.92000
,,, 0.00053199998,2.72000,-0.94000
,,, 0.00053399999,2.72000,-0.94000
,,, 0.00053600001,2.72000,-0.94000
,,, 0.00053800002,2.72000,-0.94000
,,, 0.00053999998,2.70000,-0.98000
,,, 0.00054199999,2.72000,-0.98000
,,, 0.00054400001,2.70000,-1.00000
,,, 0.00054600002,2.72000,-1.00000
,,, 0.00054799998,2.72000,-1.00000
,,, 0.00055000000,2.72000,-1.02000
,,, 0.00055200001,2.72000,-1.04000
,,, 0.00055400003,2.72000,-1.04000
,,, 0.00055599998,2.74000,-1.06000
,,, 0.00055800000,2.72000,-1.06000
,,, 0.00056000001,2.72000,-1.08000
,,, 0.00056199997,2.72000,-1.10000
,,, 0.00056399999,2.74000,-1.08000
,,, 0.00056600000,2.72000,-1.12000
,,, 0.00056800002,2.74000,-1.12000
,,, 0.00056999997,2.74000,-1.12000
,,, 0.00057199999,2.74000,-1.14000
,,, 0.00057400001,2.74000,-1.16000
,,, 0.00057600002,2.74000,-1.16000
,,, 0.00057799998,2.72000,-1.18000
,,, 0.00057999999,2.74000,-1.18000
,,, 0.00058200001,2.74000,-1.20000
,,, 0.00058400002,2.74000,-1.20000
,,, 0.00058599998,2.72000,-1.22000
,,, 0.00058800000,2.74000,-1.22000
,,, 0.00059000001,2.74000,-1.24000
,,, 0.00059200003,2.72000,-1.24000
,,, 0.00059399998,2.74000,-1.26000
,,, 0.00059600000,2.74000,-1.26000
,,, 0.00059800001,2.74000,-1.28000
,,, 0.00059999997,2.74000,-1.26000
,,, 0.00060199999,2.74000,-1.30000
,,, 0.00060400000,2.74000,-1.32000
,,, 0.00060600002,2.74000,-1.32000
,,, 0.00060799997,2.74000,-1.32000
,,, 0.00060999999,2.76000,-1.32000
,,, 0.00061200000,2.74000,-1.34000
,,, 0.00061400002,2.76000,-1.36000
,,, 0.00061599998,2.76000,-1.36000
,,, 0.00061799999,2.74000,-1.38000
,,, 0.00062000001,2.74000,-1.40000
,,, 0.00062200002,2.74000,-1.40000
,,, 0.00062399998,2.74000,-1.42000
,,, 0.00062599999,2.74000,-1.42000
,,, 0.00062800001,2.76000,-1.42000
,,, 0.00063000002,2.78000,-1.42000
,,, 0.00063199998,2.74000,-1.46000
,,, 0.00063400000,2.76000,-1.46000
,,, 0.00063600001,2.76000,-1.44000
,,, 0.00063800003,2.76000,-1.46000
,,, 0.00063999998,2.74000,-1.48000
,,, 0.00064200000,2.76000,-1.48000
,,, 0.00064400001,2.78000,-1.48000
,,, 0.00064599997,2.74000,-1.52000
,,, 0.00064799999,2.78000,-1.50000
,,, 0.00065000000,2.78000,-1.50000
,,, 0.00065200002,2.76000,-1.52000
,,, 0.00065399997,2.78000,-1.52000
,,, 0.00065599999,2.78000,-1.54000
,,, 0.00065800000,2.78000,-1.54000
,,, 0.00066000002,2.78000,-1.56000
,,, 0.00066199998,2.78000,-1.56000
,,, 0.00066399999,2.78000,-1.56000
,,, 0.00066600001,2.74000,-1.60000
,,, 0.00066800002,2.78000,-1.58000
,,, 0.00066999998,2.78000,-1.62000
,,, 0.00067199999,2.78000,-1.62000
,,, 0.00067400001,2.78000,-1.64000
,,, 0.00067600003,2.78000,-1.64000
,,, 0.00067799998,2.78000,-1.66000
,,, 0.00068000000,2.78000,-1.66000
,,, 0.00068200001,2.78000,-1.66000
,,, 0.00068399997,2.78000,-1.68000
,,, 0.00068599998,2.78000,-1.68000
,,, 0.00068800000,2.78000,-1.70000
,,, 0.00069000002,2.78000,-1.72000
,,, 0.00069199997,2.78000,-1.70000
,,, 0.00069399999,2.80000,-1.72000
,,, 0.00069600000,2.80000,-1.70000
,,, 0.00069800002,2.80000,-1.72000
,,, 0.00069999998,2.80000,-1.76000
,,, 0.00070199999,2.78000,-1.78000
,,, 0.00070400001,2.80000,-1.78000
,,, 0.00070600002,2.80000,-1.78000
,,, 0.00070799998,2.80000,-1.80000
,,, 0.00070999999,2.80000,-1.80000
,,, 0.00071200001,2.80000,-1.80000
,,, 0.00071400002,2.80000,-1.82000
,,, 0.00071599998,2.78000,-1.84000
,,, 0.00071800000,2.80000,-1.82000
,,, 0.00072000001,2.78000,-1.84000
,,, 0.00072200003,2.80000,-1.86000
,,, 0.00072399998,2.80000,-1.86000
,,, 0.00072600000,2.80000,-1.86000
,,, 0.00072800001,2.80000,-1.86000
,,, 0.00072999997,2.80000,-1.88000
,,, 0.00073199999,2.80000,-1.88000
,,, 0.00073400000,2.80000,-1.92000
,,, 0.00073600002,2.80000,-1.92000
,,, 0.00073799997,2.80000,-1.94000
,,, 0.00073999999,2.80000,-1.92000
,,, 0.00074200000,2.82000,-1.94000
,,, 0.00074400002,2.80000,-1.94000
,,, 0.00074599998,2.82000,-1.96000
,,, 0.00074799999,2.80000,-1.96000
,,, 0.00075000001,2.82000,-1.98000
,,, 0.00075200002,2.82000,-1.98000
,,, 0.00075399998,2.82000,-1.98000
,,, 0.00075599999,2.80000,-2.00000
,,, 0.00075800001,2.80000,-2.00000
,,, 0.00076000002,2.84000,-2.00000
,,, 0.00076199998,2.80000,-2.02000
,,, 0.00076400000,2.80000,-2.02000
,,, 0.00076600001,2.80000,-2.04000
,,, 0.00076800003,2.80000,-2.06000
,,, 0.00076999998,2.82000,-2.04000
,,, 0.00077200000,2.82000,-2.06000
,,, 0.00077400001,2.84000,-2.06000
,,, 0.00077599997,2.82000,-2.06000
,,, 0.00077799999,2.82000,-2.10000
,,, 0.00078000000,2.82000,-2.08000
,,, 0.00078200002,2.82000,-2.10000
,,, 0.00078399997,2.82000,-2.12000
,,, 0.00078599999,2.82000,-2.12000
,,, 0.00078800000,2.80000,-2.14000
,,, 0.00079000002,2.80000,-2.14000
,,, 0.00079199998,2.80000,-2.14000
,,, 0.00079399999,2.80000,-2.16000
,,, 0.00079600001,2.82000,-2.18000
,,, 0.00079800002,2.82000,-2.14000
,,, 0.00079999998,2.82000,-2.16000
,,, 0.00080200000,2.82000,-2.18000
,,, 0.00080400001,2.82000,-2.18000
,,, 0.00080600003,2.82000,-2.20000
,,, 0.00080799998,2.84000,-2.20000
,,, 0.00081000000,2.82000,-2.20000
,,, 0.00081200001,2.84000,-2.20000
,,, 0.00081399997,2.82000,-2.22000
,,, 0.00081599999,2.82000,-2.24000
,,, 0.00081800000,2.84000,-2.22000
,,, 0.00082000002,2.84000,-2.22000
,,, 0.00082199997,2.84000,-2.24000
,,, 0.00082399999,2.84000,-2.26000
,,, 0.00082600000,2.84000,-2.26000
,,, 0.00082800002,2.84000,-2.28000
,,, 0.00082999998,2.82000,-2.28000
,,, 0.00083199999,2.84000,-2.28000
,,, 0.00083400001,2.84000,-2.28000
,,, 0.00083600002,2.84000,-2.30000
,,, 0.00083799998,2.82000,-2.30000
,,, 0.00083999999,2.82000,-2.30000
,,, 0.00084200001,2.84000,-2.32000
,,, 0.00084400002,2.84000,-2.32000
,,, 0.00084599998,2.84000,-2.34000
,,, 0.00084800000,2.82000,-2.32000
,,, 0.00085000001,2.84000,-2.34000
,,, 0.00085200003,2.86000,-2.34000
,,, 0.00085399998,2.84000,-2.36000
,,, 0.00085600000,2.84000,-2.36000
,,, 0.00085800001,2.82000,-2.36000
,,, 0.00085999997,2.82000,-2.38000
,,, 0.00086199999,2.82000,-2.38000
,,, 0.00086400000,2.84000,-2.40000
,,, 0.00086600002,2.84000,-2.36000
,,, 0.00086799997,2.82000,-2.42000
,,, 0.00086999999,2.84000,-2.40000
,,, 0.00087200000,2.84000,-2.40000
,,, 0.00087400002,2.84000,-2.42000
,,, 0.00087599998,2.84000,-2.42000
,,, 0.00087799999,2.84000,-2.42000
,,, 0.00088000001,2.84000,-2.42000
,,, 0.00088200002,2.84000,-2.44000
,,, 0.00088399998,2.84000,-2.44000
,,, 0.00088599999,2.84000,-2.44000
,,, 0.00088800001,2.84000,-2.44000
,,, 0.00089000002,2.84000,-2.46000
,,, 0.00089199998,2.84000,-2.46000
,,, 0.00089400000,2.84000,-2.46000
,,, 0.00089600001,2.86000,-2.46000
,,, 0.00089799997,2.86000,-2.46000
,,, 0.00089999998,2.88000,-2.46000
,,, 0.00090200000,2.86000,-2.46000
,,, 0.00090400001,2.86000,-2.46000
,,, 0.00090599997,2.86000,-2.46000
,,, 0.00090799999,2.84000,-2.46000
,,, 0.00091000000,2.86000,-2.46000
,,, 0.00091200002,2.84000,-2.46000
,,, 0.00091399997,2.86000,-2.46000
,,, 0.00091599999,2.86000,-2.46000
,,, 0.00091800001,2.84000,-2.46000
,,, 0.00092000002,2.84000,-2.46000
,,, 0.00092199998,2.84000,-2.46000
,,, 0.00092399999,2.86000,-2.46000
,,, 0.00092600001,2.86000,-2.46000
,,, 0.00092800002,2.86000,-2.46000
,,, 0.00092999998,2.86000,-2.46000
,,, 0.00093200000,2.86000,-2.46000
,,, 0.00093400001,2.86000,-2.46000
,,, 0.00093600003,2.84000,-2.46000
,,, 0.00093799998,2.82000,-2.46000
,,, 0.00094000000,2.86000,-2.46000
,,, 0.00094200001,2.86000,-2.46000
,,, 0.00094399997,2.84000,-2.46000
,,, 0.00094599999,2.86000,-2.46000
,,, 0.00094800000,2.86000,-2.46000
,,, 0.00095000002,2.86000,-2.46000
,,, 0.00095199997,2.86000,-2.46000
,,, 0.00095399999,2.86000,-2.46000
,,, 0.00095600000,2.86000,-2.46000
,,, 0.00095800002,2.86000,-2.46000
,,, 0.00095999998,2.86000,-2.46000
,,, 0.00096199999,2.86000,-2.46000
,,, 0.00096400001,2.86000,-2.46000
,,, 0.00096600002,2.86000,-2.46000
,,, 0.00096799998,2.86000,-2.46000
,,, 0.00096999999,2.84000,-2.46000
,,, 0.00097200001,2.86000,-2.46000
,,, 0.00097400002,2.86000,-2.46000
,,, 0.00097599998,2.86000,-2.46000
,,, 0.00097800000,2.86000,-2.46000
,,, 0.00098000001,2.86000,-2.46000
,,, 0.00098200003,2.86000,-2.46000
,,, 0.00098400004,2.86000,-2.46000
,,, 0.00098599994,2.86000,-2.46000
,,, 0.00098799996,2.88000,-2.46000
,,, 0.00098999997,2.88000,-2.46000
,,, 0.00099199999,2.86000,-2.46000
,,, 0.00099400000,2.88000,-2.46000
,,, 0.00099600002,2.84000,-2.46000
,,, 0.00099800003,2.88000,-2.46000
,,, 0.00100000005,2.88000,-2.46000
,,, 0.00100199995,2.86000,-2.46000
,,, 0.00100399996,2.86000,-2.46000
,,, 0.00100599998,2.86000,-2.46000
,,, 0.00100799999,2.86000,-2.46000
,,, 0.00101000001,2.86000,-2.46000
,,, 0.00101200002,2.86000,-2.46000
,,, 0.00101400004,2.88000,-2.46000
,,, 0.00101600005,2.86000,-2.46000
,,, 0.00101799995,2.86000,-2.46000
,,, 0.00101999997,2.88000,-2.46000
,,, 0.00102199998,2.86000,-2.46000
,,, 0.00102400000,2.84000,-2.46000
,,, 0.00102600001,2.86000,-2.46000
,,, 0.00102800003,2.86000,-2.46000
,,, 0.00103000004,2.86000,-2.46000
,,, 0.00103199994,2.86000,-2.46000
,,, 0.00103399996,2.86000,-2.46000
,,, 0.00103599997,2.86000,-2.46000
,,, 0.00103799999,2.88000,-2.46000
,,, 0.00104000000,2.88000,-2.46000
,,, 0.00104200002,2.86000,-2.46000
,,, 0.00104400003,2.86000,-2.46000
,,, 0.00104600005,2.86000,-2.46000
,,, 0.00104799995,2.88000,-2.46000
,,, 0.00104999996,2.88000,-2.46000
,,, 0.00105199998,2.88000,-2.46000
,,, 0.00105399999,2.88000,-2.46000
,,, 0.00105600001,2.86000,-2.46000
,,, 0.00105800002,2.88000,-2.46000
,,, 0.00106000004,2.86000,-2.46000
,,, 0.00106200005,2.86000,-2.46000
,,, 0.00106399995,2.88000,-2.46000
,,, 0.00106599997,2.88000,-2.46000
,,, 0.00106799998,2.86000,-2.46000
,,, 0.00107000000,2.86000,-2.46000
,,, 0.00107200001,2.86000,-2.46000
,,, 0.00107400003,2.86000,-2.46000
,,, 0.00107600004,2.86000,-2.46000
,,, 0.00107799994,2.88000,-2.46000
,,, 0.00107999996,2.88000,-2.46000
,,, 0.00108199997,2.88000,-2.46000
,,, 0.00108399999,2.86000,-2.46000
,,, 0.00108600000,2.88000,-2.46000
,,, 0.00108800002,2.88000,-2.46000
,,, 0.00109000003,2.88000,-2.46000
,,, 0.00109200005,2.88000,-2.46000
,,, 0.00109399995,2.88000,-2.46000
,,, 0.00109599996,2.86000,-2.46000
,,, 0.00109799998,2.88000,-2.46000
,,, 0.00109999999,2.88000,-2.46000
,,, 0.00110200001,2.86000,-2.46000
,,, 0.00110400002,2.88000,-2.46000
,,, 0.00110600004,2.88000,-2.46000
,,, 0.00110800005,2.86000,-2.46000
,,, 0.00110999995,2.86000,-2.46000
,,, 0.00111199997,2.88000,-2.46000
,,, 0.00111399998,2.86000,-2.46000
,,, 0.00111600000,2.86000,-2.46000
,,, 0.00111800001,2.90000,-2.46000
,,, 0.00112000003,2.86000,-2.46000
,,, 0.00112200005,2.88000,-2.46000
,,, 0.00112399994,2.88000,-2.46000
,,, 0.00112599996,2.86000,-2.46000
,,, 0.00112799997,2.88000,-2.46000
,,, 0.00112999999,2.88000,-2.46000
,,, 0.00113200000,2.86000,-2.46000
,,, 0.00113400002,2.88000,-2.46000
,,, 0.00113600004,2.88000,-2.46000
,,, 0.00113800005,2.88000,-2.46000
,,, 0.00113999995,2.88000,-2.46000
,,, 0.00114199996,2.88000,-2.46000
,,, 0.00114399998,2.88000,-2.46000
,,, 0.00114600000,2.86000,-2.46000
,,, 0.00114800001,2.88000,-2.46000
,,, 0.00115000003,2.88000,-2.46000
,,, 0.00115200004,2.86000,-2.46000
,,, 0.00115399994,2.88000,-2.46000
,,, 0.00115599995,2.88000,-2.46000
,,, 0.00115799997,2.86000,-2.46000
,,, 0.00115999999,2.88000,-2.46000
,,, 0.00116200000,2.88000,-2.46000
,,, 0.00116400002,2.88000,-2.46000
,,, 0.00116600003,2.86000,-2.46000
,,, 0.00116800005,2.90000,-2.46000
,,, 0.00116999994,2.86000,-2.46000
,,, 0.00117199996,2.86000,-2.46000
,,, 0.00117399998,2.88000,-2.46000
,,, 0.00117599999,2.88000,-2.46000
,,, 0.00117800001,2.88000,-2.46000
,,, 0.00118000002,2.88000,-2.46000
,,, 0.00118200004,2.88000,-2.46000
,,, 0.00118400005,2.88000,-2.46000
,,, 0.00118599995,2.86000,-2.46000
,,, 0.00118799997,2.86000,-2.46000
,,, 0.00118999998,2.88000,-2.46000
,,, 0.00119200000,2.88000,-2.46000
,,, 0.00119400001,2.86000,-2.46000
,,, 0.00119600003,2.88000,-2.46000
,,, 0.00119800004,2.86000,-2.46000
,,, 0.00119999994,2.90000,-2.46000
,,, 0.00120199996,2.88000,-2.46000
,,, 0.00120399997,2.86000,-2.46000
,,, 0.00120599999,2.88000,-2.46000
,,, 0.00120800000,2.88000,-2.46000
,,, 0.00121000002,2.88000,-2.46000
,,, 0.00121200003,2.86000,-2.46000
,,, 0.00121400005,2.88000,-2.46000
,,, 0.00121599995,2.88000,-2.46000
,,, 0.00121799996,2.86000,-2.46000
,,, 0.00121999998,2.88000,-2.46000
,,, 0.00122199999,2.88000,-2.46000
,,, 0.00122400001,2.86000,-2.46000
,,, 0.00122600002,2.88000,-2.46000
,,, 0.00122800004,2.88000,-2.46000
,,, 0.00123000005,2.88000,-2.46000
,,, 0.00123199995,2.86000,-2.46000
,,, 0.00123399997,2.88000,-2.46000
,,, 0.00123599998,2.86000,-2.46000
,,, 0.00123800000,2.86000,-2.46000
,,, 0.00124000001,2.86000,-2.46000
,,, 0.00124200003,2.86000,-2.46000
,,, 0.00124400004,2.88000,-2.46000
,,, 0.00124599994,2.86000,-2.46000
,,, 0.00124799996,2.88000,-2.46000
,,, 0.00124999997,2.88000,-2.46000
,,, 0.00125199999,2.86000,-2.46000
,,, 0.00125400000,2.88000,-2.46000
,,, 0.00125600002,2.88000,-2.46000
,,, 0.00125800003,2.88000,-2.46000
,,, 0.00126000005,2.86000,-2.46000
,,, 0.00126199995,2.86000,-2.46000
,,, 0.00126399996,2.86000,-2.46000
,,, 0.00126599998,2.86000,-2.46000
,,, 0.00126799999,2.86000,-2.46000
,,, 0.00127000001,2.88000,-2.46000
,,, 0.00127200002,2.86000,-2.46000
,,, 0.00127400004,2.86000,-2.46000
,,, 0.00127600005,2.86000,-2.46000
,,, 0.00127799995,2.86000,-2.46000
,,, 0.00127999997,2.86000,-2.46000
,,, 0.00128199998,2.86000,-2.46000
,,, 0.00128400000,2.84000,-2.46000
,,, 0.00128600001,2.88000,-2.46000
,,, 0.00128800003,2.86000,-2.46000
,,, 0.00129000004,2.88000,-2.46000
,,, 0.00129199994,2.84000,-2.46000
,,, 0.00129399996,2.86000,-2.46000
,,, 0.00129599997,2.86000,-2.46000
,,, 0.00129799999,2.86000,-2.46000
,,, 0.00130000000,2.86000,-2.46000
,,, 0.00130200002,2.86000,-2.46000
,,, 0.00130400003,2.86000,-2.46000
,,, 0.00130600005,2.86000,-2.46000
,,, 0.00130799995,2.84000,-2.46000
,,, 0.00130999996,2.86000,-2.46000
,,, 0.00131199998,2.86000,-2.46000
,,, 0.00131399999,2.86000,-2.46000
,,, 0.00131600001,2.86000,-2.46000
,,, 0.00131800002,2.86000,-2.46000
,,, 0.00132000004,2.86000,-2.46000
,,, 0.00132200005,2.86000,-2.46000
,,, 0.00132399995,2.86000,-2.46000
,,, 0.00132599997,2.84000,-2.46000
,,, 0.00132799998,2.86000,-2.46000
,,, 0.00133000000,2.86000,-2.46000
,,, 0.00133200001,2.86000,-2.46000
,,, 0.00133400003,2.86000,-2.46000
,,, 0.00133600004,2.86000,-2.46000
,,, 0.00133799994,2.86000,-2.46000
,,, 0.00133999996,2.86000,-2.46000
,,, 0.00134199997,2.86000,-2.46000
,,, 0.00134399999,2.86000,-2.46000
,,, 0.00134600000,2.86000,-2.46000
,,, 0.00134800002,2.84000,-2.46000
,,, 0.00135000004,2.86000,-2.46000
,,, 0.00135200005,2.86000,-2.46000
,,, 0.00135399995,2.86000,-2.46000
,,, 0.00135599996,2.86000,-2.46000
,,, 0.00135799998,2.86000,-2.46000
,,, 0.00135999999,2.84000,-2.46000
,,, 0.00136200001,2.86000,-2.46000
,,, 0.00136400003,2.86000,-2.46000
,,, 0.00136600004,2.84000,-2.46000
,,, 0.00136799994,2.84000,-2.46000
,,, 0.00136999995,2.84000,-2.46000
,,, 0.00137199997,2.86000,-2.46000
,,, 0.00137399998,2.84000,-2.46000
,,, 0.00137600000,2.84000,-2.46000
,,, 0.00137800002,2.84000,-2.46000
,,, 0.00138000003,2.86000,-2.46000
,,, 0.00138200005,2.84000,-2.46000
,,, 0.00138399994,2.84000,-2.46000
,,, 0.00138599996,2.84000,-2.46000
,,, 0.00138799998,2.84000,-2.46000
,,, 0.00138999999,2.84000,-2.44000
,,, 0.00139200001,2.84000,-2.44000
,,, 0.00139400002,2.84000,-2.44000
,,, 0.00139600004,2.86000,-2.42000
,,, 0.00139800005,2.84000,-2.42000
,,, 0.00139999995,2.84000,-2.42000
,,, 0.00140199997,2.84000,-2.38000
,,, 0.00140399998,2.84000,-2.40000
,,, 0.00140600000,2.84000,-2.40000
,,, 0.00140800001,2.84000,-2.38000
,,, 0.00141000003,2.82000,-2.38000
,,, 0.00141200004,2.84000,-2.36000
,,, 0.00141399994,2.82000,-2.38000
,,, 0.00141599996,2.86000,-2.36000
,,, 0.00141799997,2.84000,-2.36000
,,, 0.00141999999,2.84000,-2.34000
,,, 0.00142200000,2.84000,-2.34000
,,, 0.00142400002,2.84000,-2.34000
,,, 0.00142600003,2.84000,-2.32000
,,, 0.00142800005,2.82000,-2.32000
,,, 0.00142999995,2.86000,-2.30000
,,, 0.00143199996,2.84000,-2.30000
,,, 0.00143399998,2.86000,-2.28000
,,, 0.00143599999,2.84000,-2.30000
,,, 0.00143800001,2.84000,-2.28000
,,, 0.00144000002,2.84000,-2.30000
,,, 0.00144200004,2.82000,-2.26000
,,, 0.00144400005,2.84000,-2.26000
,,, 0.00144599995,2.82000,-2.26000
,,, 0.00144799997,2.84000,-2.24000
,,, 0.00144999998,2.82000,-2.24000
,,, 0.00145200000,2.82000,-2.26000
,,, 0.00145400001,2.82000,-2.24000
,,, 0.00145600003,2.82000,-2.24000
,,, 0.00145800004,2.84000,-2.20000
,,, 0.00145999994,2.82000,-2.20000
,,, 0.00146199996,2.84000,-2.20000
,,, 0.00146399997,2.82000,-2.20000
,,, 0.00146599999,2.82000,-2.18000
,,, 0.00146800000,2.82000,-2.18000
,,, 0.00147000002,2.82000,-2.14000
,,, 0.00147200003,2.80000,-2.16000
,,, 0.00147400005,2.82000,-2.16000
,,, 0.00147599995,2.82000,-2.16000
,,, 0.00147799996,2.84000,-2.14000
,,, 0.00147999998,2.82000,-2.14000
,,, 0.00148199999,2.82000,-2.12000
,,, 0.00148400001,2.84000,-2.12000
,,, 0.00148600002,2.82000,-2.10000
,,, 0.00148800004,2.84000,-2.08000
,,, 0.00149000005,2.80000,-2.08000
,,, 0.00149199995,2.82000,-2.08000
,,, 0.00149399997,2.84000,-2.06000
,,, 0.00149599998,2.80000,-2.06000
,,, 0.00149800000,2.82000,-2.04000
,,, 0.00150000001,2.82000,-2.04000
,,, 0.00150200003,2.82000,-2.04000
,,, 0.00150400004,2.82000,-2.02000
,,, 0.00150599994,2.80000,-2.02000
,,, 0.00150799996,2.82000,-2.00000
,,, 0.00150999997,2.82000,-2.00000
,,, 0.00151199999,2.80000,-1.98000
,,, 0.00151400000,2.82000,-1.98000
,,, 0.00151600002,2.82000,-1.98000
,,, 0.00151800003,2.82000,-1.96000
,,, 0.00152000005,2.80000,-1.96000
,,, 0.00152199995,2.82000,-1.94000
,,, 0.00152399996,2.82000,-1.94000
,,, 0.00152599998,2.80000,-1.92000
,,, 0.00152799999,2.80000,-1.92000
,,, 0.00153000001,2.80000,-1.92000
,,, 0.00153200002,2.80000,-1.90000
,,, 0.00153400004,2.80000,-1.88000
,,, 0.00153600005,2.80000,-1.88000
,,, 0.00153799995,2.80000,-1.88000
,,, 0.00153999997,2.80000,-1.86000
,,, 0.00154199998,2.82000,-1.86000
,,, 0.00154400000,2.80000,-1.86000
,,, 0.00154600001,2.80000,-1.84000
,,, 0.00154800003,2.80000,-1.84000
,,, 0.00155000004,2.78000,-1.82000
,,, 0.00155199994,2.80000,-1.80000
,,, 0.00155399996,2.80000,-1.80000
,,, 0.00155599997,2.80000,-1.80000
,,, 0.00155799999,2.80000,-1.78000
,,, 0.00156000000,2.80000,-1.78000
,,, 0.00156200002,2.78000,-1.78000
,,, 0.00156400003,2.80000,-1.74000
,,, 0.00156600005,2.78000,-1.74000
,,, 0.00156799995,2.80000,-1.72000
,,, 0.00156999996,2.78000,-1.70000
,,, 0.00157199998,2.78000,-1.70000
,,, 0.00157399999,2.80000,-1.70000
,,, 0.00157600001,2.80000,-1.68000
,,, 0.00157800002,2.78000,-1.68000
,,, 0.00158000004,2.80000,-1.64000
